Age of vehicle,engine capacity (cc),Fuel consumption (metric combined),Noise level (dB(A)),fuel type,gearbox,CO2 emission (g/km)
0.398887586,-1.024977684,-0.533142319,-0.008898381,0.800217618,0.371516796,144
-0.46733689,-0.947960278,-0.533142319,-0.060863882,0.800217618,0.371516796,142
-0.683893009,-0.947960278,-0.533142319,-0.060863882,0.800217618,0.371516796,142
0.182331467,-0.956362177,-0.533142319,-0.060863882,0.800217618,0.371516796,144
-0.034224652,-0.677699201,-0.533142319,0.043067121,0.800217618,0.371516796,144
-0.268971485,-1.085191292,-0.533142319,-0.216760387,0.800217618,0.371516796,141
1.265112061,-1.503885915,-0.533142319,-0.008898381,0.800217618,0.371516796,144
1.265112061,-1.503885915,-0.533142319,-0.008898381,0.800217618,0.371516796,144
-0.250780771,0.221303969,-0.533142319,-0.008898381,-1.1847247,0.778232815,158
0.182331467,-0.124574198,-0.533142319,-0.008898381,-1.1847247,0.778232815,158
1.265112061,-1.505286231,-0.533142319,-0.008898381,0.800217618,0.23594479,149
1.048555943,-1.505286231,-0.533142319,-0.008898381,0.800217618,0.23594479,149
-0.250780771,-0.687501416,-0.563284965,-0.008898381,-1.1847247,-1.662063299,155
-0.250780771,-1.382058382,-0.563284965,0.01188782,0.800217618,-1.662063299,139
0.615443705,-0.247802047,-0.563284965,-0.008898381,-1.1847247,-1.797635305,159
0.398887586,-0.146979261,-0.563284965,0.043067121,-1.1847247,-0.035199223,159
-0.034224652,-0.146979261,-0.563284965,0.043067121,-1.1847247,-0.035199223,159
-0.250780771,-0.146979261,-0.563284965,-0.008898381,-1.1847247,-0.035199223,156
-0.683893009,1.251936886,-0.563284965,-0.060863882,-1.1847247,0.100372784,156
0.831999824,0.155489095,-0.563284965,0.043067121,-1.1847247,0.371516796,157
1.048555943,0.155489095,-0.563284965,0.043067121,-1.1847247,0.371516796,157
0.615443705,0.155489095,-0.563284965,0.146998124,-1.1847247,0.371516796,161
0.398887586,0.155489095,-0.563284965,0.146998124,-1.1847247,0.371516796,161
0.182331467,0.155489095,-0.563284965,0.146998124,-1.1847247,0.371516796,161
-0.034224652,0.155489095,-0.563284965,0.146998124,-1.1847247,0.371516796,161
0.453026616,-0.109170717,-0.563284965,-0.008898381,-1.1847247,0.371516796,156
1.048555943,-0.247802047,-0.563284965,0.095032623,-1.1847247,0.371516796,159
-0.46733689,-1.166409647,-0.563284965,-0.008898381,0.800217618,0.371516796,139
-0.683893009,-1.166409647,-0.563284965,-0.008898381,0.800217618,0.371516796,139
-0.900449128,-1.166409647,-0.563284965,-0.008898381,0.800217618,0.371516796,139
-1.333561365,-0.987169139,-0.563284965,-0.008898381,0.800217618,0.371516796,139
-1.333561365,-0.961963443,-0.563284965,-0.008898381,0.800217618,0.371516796,139
0.831999824,0.155489095,-0.563284965,0.043067121,-1.1847247,0.778232815,159
0.615443705,0.155489095,-0.563284965,0.146998124,-1.1847247,0.778232815,161
0.398887586,0.155489095,-0.563284965,0.146998124,-1.1847247,0.778232815,161
0.182331467,0.155489095,-0.563284965,0.146998124,-1.1847247,0.778232815,161
-0.034224652,0.155489095,-0.563284965,0.146998124,-1.1847247,0.778232815,161
0.182331467,-0.146979261,-0.563284965,0.043067121,-1.1847247,0.778232815,158
-0.250780771,0.221303969,-0.563284965,-0.008898381,-1.1847247,0.778232815,156
-1.424514935,-0.665096353,-0.593427612,0.043067121,0.800217618,-0.306343235,136
-1.424514935,-0.665096353,-0.593427612,0.043067121,0.800217618,-0.306343235,136
-1.803488143,-0.665096353,-0.593427612,0.043067121,0.800217618,-0.306343235,136
-1.803488143,-0.665096353,-0.593427612,0.043067121,0.800217618,-0.306343235,136
-0.034224652,-0.146979261,-0.593427612,0.043067121,-1.1847247,-0.035199223,156
-0.46733689,-0.247802047,-0.593427612,-0.060863882,-1.1847247,0.371516796,154
0.453026616,-0.109170717,-0.593427612,-0.008898381,-1.1847247,0.371516796,155
0.615443705,-1.382058382,-0.593427612,-0.008898381,0.800217618,0.371516796,138
0.398887586,-1.083790975,-0.593427612,-0.071256983,0.800217618,0.371516796,138
-0.683893009,0.221303969,-0.593427612,-0.107632834,-1.1847247,0.778232815,154
-0.683893009,-1.041781482,-0.593427612,-0.164794885,0.800217618,0.778232815,135
-0.683893009,-1.041781482,-0.593427612,-0.164794885,0.800217618,0.778232815,136
1.048555943,-1.505286231,-0.593427612,-0.008898381,0.800217618,0.23594479,142
-0.268971485,-1.085191292,-0.593427612,-0.112829384,0.800217618,1.049376828,136
-0.683893009,-0.687501416,-0.623570258,-0.060863882,-1.1847247,-1.662063299,150
-1.424514935,-0.665096353,-0.623570258,0.043067121,0.800217618,-0.306343235,134
-1.803488143,-0.665096353,-0.623570258,0.043067121,0.800217618,-0.306343235,134
-0.683893009,-0.956362177,-0.623570258,-0.112829384,0.800217618,0.100372784,133
1.265112061,0.155489095,-0.623570258,0.043067121,-1.1847247,0.371516796,152
0.182331467,-0.247802047,-0.623570258,-0.060863882,-1.1847247,0.371516796,154
-0.683893009,-0.247802047,-0.623570258,-0.060863882,-1.1847247,0.371516796,152
0.453026616,-0.109170717,-0.623570258,-0.008898381,-1.1847247,0.371516796,153
0.453026616,-0.109170717,-0.623570258,-0.060863882,-1.1847247,0.371516796,153
0.453026616,-0.109170717,-0.623570258,0.043067121,-1.1847247,0.371516796,151
1.265112061,-0.247802047,-0.623570258,-0.008898381,-1.1847247,0.371516796,154
1.265112061,-0.247802047,-0.623570258,-0.008898381,-1.1847247,0.371516796,154
0.398887586,-1.024977684,-0.623570258,-0.112829384,0.800217618,0.371516796,136
-0.46733689,-0.124574198,-0.623570258,0.043067121,-1.1847247,0.778232815,149
-0.250780771,-0.104969767,-0.623570258,-0.060863882,-1.1847247,0.778232815,149
-0.683893009,0.221303969,-0.623570258,0.043067121,-1.1847247,0.778232815,152
0.182331467,-0.146979261,-0.623570258,-0.008898381,-1.1847247,0.778232815,154
-2.199785841,-1.226623255,-0.623570258,-0.112829384,0.800217618,0.778232815,128
-2.41634196,-1.226623255,-0.623570258,-0.112829384,0.800217618,0.778232815,128
-1.424514935,-1.041781482,-0.653712904,0.043067121,0.800217618,0.778232815,130
-1.803488143,-1.041781482,-0.653712904,0.043067121,0.800217618,0.778232815,130
-0.250780771,-0.146979261,-0.653712904,-0.164794885,-1.1847247,-0.035199223,148
0.453026616,-0.109170717,-0.653712904,0.043067121,-1.1847247,0.371516796,149
0.182331467,-1.382058382,-0.653712904,-0.008898381,0.800217618,0.371516796,133
-0.46733689,-0.947960278,-0.653712904,-0.060863882,0.800217618,0.371516796,133
-0.683893009,-0.947960278,-0.653712904,-0.060863882,0.800217618,0.371516796,133
0.398887586,-1.505286231,-0.653712904,-0.123222484,0.800217618,0.371516796,134
0.398887586,-1.083790975,-0.653712904,-0.071256983,0.800217618,0.371516796,133
-0.683893009,0.221303969,-0.653712904,0.043067121,-1.1847247,0.778232815,150
-1.550117484,-1.226623255,-0.653712904,-0.008898381,0.800217618,0.778232815,129
-1.424514935,-1.041781482,-0.683855551,0.043067121,0.800217618,0.778232815,127
-1.803488143,-1.041781482,-0.683855551,0.043067121,0.800217618,0.778232815,127
-2.020044262,-1.041781482,-0.683855551,0.043067121,0.800217618,0.778232815,128
-2.020044262,-1.226623255,-0.683855551,-0.060863882,0.800217618,0.778232815,126
0.615443705,-0.812129581,-0.683855551,0.043067121,-1.1847247,0.371516796,145
0.398887586,-0.812129581,-0.683855551,0.043067121,-1.1847247,0.371516796,145
1.265112061,-0.247802047,-0.683855551,-0.008898381,-1.1847247,0.371516796,149
-0.034224652,-1.382058382,-0.683855551,0.043067121,0.800217618,0.371516796,131
-0.250780771,-0.114771983,-0.683855551,0.043067121,-1.1847247,0.778232815,145
-0.250780771,-0.114771983,-0.683855551,0.043067121,-1.1847247,0.778232815,145
-0.250780771,-0.104969767,-0.683855551,-0.060863882,-1.1847247,0.778232815,146
-0.683893009,0.221303969,-0.683855551,-0.008898381,-1.1847247,0.778232815,147
-0.683893009,0.221303969,-0.683855551,0.043067121,-1.1847247,0.778232815,149
-0.683893009,-0.104969767,-0.683855551,0.095032623,-1.1847247,0.778232815,143
-0.683893009,-1.041781482,-0.683855551,-0.164794885,0.800217618,0.778232815,129
-1.424514935,-1.041781482,-0.713998197,0.043067121,0.800217618,0.778232815,125
-1.803488143,-1.041781482,-0.713998197,0.043067121,0.800217618,0.778232815,125
-2.020044262,-1.226623255,-0.713998197,-0.060863882,0.800217618,0.778232815,125
-0.683893009,-0.146979261,-0.713998197,-0.112829384,-1.1847247,-0.035199223,143
1.048555943,-0.247802047,-0.713998197,0.043067121,-1.1847247,0.371516796,146
0.182331467,-0.247802047,-0.713998197,-0.060863882,-1.1847247,0.371516796,143
-0.034224652,-1.382058382,-0.713998197,0.043067121,0.800217618,0.371516796,128
-0.268971485,-1.505286231,-0.713998197,-0.112829384,0.800217618,0.371516796,127
-0.250780771,-0.856939708,-0.713998197,-0.164794885,-1.1847247,0.778232815,145
-0.250780771,-0.104969767,-0.713998197,-0.216760387,-1.1847247,0.778232815,144
1.048555943,-0.247802047,-0.713998197,-0.008898381,-1.1847247,0.778232815,146
0.398887586,-1.505286231,-0.713998197,-0.133615584,0.800217618,1.049376828,129
-2.020044262,-1.226623255,-0.744140843,-0.112829384,0.800217618,-1.119775273,122
-1.333561365,-0.856939708,-0.744140843,-0.216760387,-1.1847247,0.371516796,138
-1.550117484,-0.856939708,-0.744140843,-0.216760387,-1.1847247,0.371516796,138
-0.034224652,-0.812129581,-0.744140843,-0.112829384,-1.1847247,0.371516796,140
-0.46733689,-0.812129581,-0.744140843,-0.112829384,-1.1847247,0.371516796,140
0.182331467,-0.247802047,-0.744140843,-0.060863882,-1.1847247,0.371516796,143
1.265112061,-0.247802047,-0.744140843,0.043067121,-1.1847247,0.371516796,143
1.265112061,-0.247802047,-0.744140843,0.095032623,-1.1847247,0.371516796,143
-0.034224652,-0.943759329,-0.744140843,-0.112829384,0.800217618,0.371516796,141
-0.46733689,-0.146979261,-0.744140843,0.043067121,-1.1847247,0.778232815,139
-0.683893009,-0.146979261,-0.744140843,0.043067121,-1.1847247,0.778232815,139
1.265112061,-0.247802047,-0.77428349,-0.060863882,-1.1847247,0.371516796,140
1.048555943,-0.247802047,-0.77428349,-0.060863882,-1.1847247,0.371516796,140
1.048555943,-0.247802047,-0.77428349,-0.060863882,-1.1847247,0.371516796,140
0.182331467,-0.247802047,-0.77428349,-0.060863882,-1.1847247,0.371516796,140
-0.250780771,-1.382058382,-0.77428349,0.032674021,0.800217618,0.371516796,124
-0.46733689,-1.155207115,-0.77428349,-0.008898381,0.800217618,0.371516796,124
-0.683893009,-1.155207115,-0.77428349,-0.008898381,0.800217618,0.371516796,124
-0.46733689,-0.856939708,-0.77428349,-0.164794885,-1.1847247,0.778232815,139
-0.683893009,-0.856939708,-0.77428349,-0.164794885,-1.1847247,0.778232815,139
-0.900449128,-0.856939708,-0.77428349,-0.180384536,-1.1847247,0.778232815,135
-1.117005247,-0.856939708,-0.77428349,-0.180384536,-1.1847247,0.778232815,135
-0.683893009,-0.104969767,-0.77428349,-0.008898381,-1.1847247,0.778232815,136
-2.020044262,-1.226623255,-0.804426136,-0.112829384,0.800217618,-1.119775273,119
-1.550117484,-1.225222938,-0.804426136,-0.060863882,0.800217618,-0.306343235,119
-2.632898079,-1.225222938,-0.804426136,-0.060863882,0.800217618,-0.306343235,119
-0.034224652,-0.856939708,-0.804426136,-0.112829384,-1.1847247,0.371516796,135
-0.250780771,-0.856939708,-0.804426136,-0.060863882,-1.1847247,0.371516796,136
1.265112061,-0.247802047,-0.804426136,0.043067121,-1.1847247,0.371516796,138
1.265112061,-0.247802047,-0.804426136,0.095032623,-1.1847247,0.371516796,138
1.048555943,-0.247802047,-0.804426136,0.095032623,-1.1847247,0.371516796,138
-1.117005247,-0.856939708,-0.804426136,0.095032623,-1.1847247,0.778232815,134
-0.683893009,-0.104969767,-0.804426136,-0.008898381,-1.1847247,0.778232815,135
-0.683893009,-0.104969767,-0.804426136,-0.008898381,-1.1847247,0.778232815,134
-0.683893009,-0.104969767,-0.804426136,-0.008898381,-1.1847247,0.778232815,135
-0.683893009,-1.041781482,-0.804426136,-0.034881131,0.800217618,0.778232815,120
-0.683893009,-1.041781482,-0.804426136,-0.253136238,0.800217618,1.049376828,120
-0.683893009,-1.041781482,-0.804426136,-0.034881131,0.800217618,1.049376828,119
-2.578759049,0.589587199,-0.834568782,-0.175187986,-2.177195858,-0.306343235,116
0.398887586,-0.992770405,-0.834568782,-0.123222484,-1.1847247,0.371516796,133
-0.250780771,-0.992770405,-0.834568782,-0.216760387,-1.1847247,0.371516796,132
-0.250780771,-1.382058382,-0.834568782,0.032674021,0.800217618,0.371516796,119
-0.683893009,-1.505286231,-0.834568782,-0.086846633,0.800217618,0.371516796,118
-0.250780771,-0.992770405,-0.834568782,-0.216760387,-1.1847247,1.049376828,131
-2.578759049,0.589587199,-0.864711428,-0.164794885,-2.177195858,-0.306343235,115
-0.250780771,-0.687501416,-0.864711428,-0.008898381,-1.1847247,0.371516796,128
-1.333561365,-0.856939708,-0.864711428,-0.008898381,-1.1847247,0.778232815,129
-0.683893009,-0.992770405,-0.864711428,0.043067121,-1.1847247,0.778232815,130
-2.020044262,-1.226623255,-0.894854075,-0.112829384,0.800217618,-1.119775273,110
-0.683893009,-1.041781482,-0.894854075,-0.253136238,0.800217618,0.778232815,113
-2.020044262,-1.226623255,-0.894854075,-0.060863882,0.800217618,0.778232815,112
0.398887586,-0.812129581,-0.894854075,0.043067121,-1.1847247,0.371516796,127
1.265112061,-0.247802047,-0.894854075,0.043067121,-1.1847247,0.371516796,130
-0.683893009,-0.992770405,-0.894854075,-0.216760387,-1.1847247,1.049376828,127
-2.632898079,-0.856939708,-0.924996721,-0.060863882,-1.1847247,0.778232815,123
-2.578759049,-0.109170717,-0.924996721,-0.060863882,-1.1847247,0.778232815,123
-2.578759049,-0.109170717,-0.924996721,-0.060863882,-1.1847247,0.778232815,124
-0.250780771,-0.856939708,-0.924996721,-0.112829384,-1.1847247,0.371516796,125
-0.250780771,-0.687501416,-0.924996721,-0.008898381,-1.1847247,0.371516796,125
-0.683893009,-0.992770405,-0.924996721,-0.268725889,-1.1847247,0.778232815,125
-0.683893009,-1.505286231,-0.924996721,-0.102436283,0.800217618,1.049376828,110
-2.020044262,-1.226623255,-0.955139367,-0.216760387,0.800217618,-1.119775273,106
-0.46733689,-0.856939708,-0.955139367,0.043067121,-1.1847247,0.371516796,120
-0.683893009,-0.856939708,-0.955139367,0.043067121,-1.1847247,0.371516796,120
-0.900449128,-0.856939708,-0.955139367,0.043067121,-1.1847247,0.371516796,120
-0.250780771,-1.505286231,-0.955139367,-0.112829384,0.800217618,0.371516796,109
-0.683893009,-0.146979261,-0.955139367,-0.008898381,-1.1847247,0.778232815,119
-0.250780771,-1.505286231,-0.955139367,-0.008898381,0.800217618,1.049376828,109
-0.683893009,-1.505286231,-0.955139367,-0.060863882,0.800217618,1.049376828,107
-2.578759049,-0.665096353,-0.985282014,0.095032623,-1.1847247,0.778232815,119
-0.034224652,-0.812129581,-0.985282014,-0.060863882,-1.1847247,0.371516796,118
-0.034224652,-0.812129581,-0.985282014,-0.060863882,-1.1847247,0.371516796,118
-0.250780771,-0.687501416,-0.985282014,-0.060863882,-1.1847247,0.371516796,119
-0.683893009,-0.947960278,-0.985282014,-0.060863882,-1.1847247,0.371516796,118
-0.268971485,-0.992770405,-0.985282014,-0.112829384,-1.1847247,0.371516796,119
1.265112061,-0.91155205,-0.985282014,-0.008898381,-1.1847247,0.371516796,120
1.265112061,-0.91155205,-0.985282014,-0.008898381,-1.1847247,0.371516796,120
-0.683893009,-1.505286231,-0.985282014,-0.060863882,0.800217618,0.371516796,106
-0.683893009,-0.687501416,-0.985282014,-0.008898381,-1.1847247,0.778232815,119
-0.683893009,-0.687501416,-0.985282014,-0.008898381,-1.1847247,0.778232815,117
-0.268971485,-0.992770405,-0.985282014,-0.112829384,-1.1847247,1.049376828,119
-0.683893009,-0.947960278,-1.01542466,-0.060863882,-1.1847247,0.371516796,116
0.831999824,-0.91155205,-1.01542466,-0.008898381,-1.1847247,0.371516796,119
0.398887586,-0.91155205,-1.01542466,-0.008898381,-1.1847247,0.371516796,119
0.453026616,-0.992770405,-1.01542466,-0.107632834,-1.1847247,0.371516796,117
1.265112061,-0.956362177,-1.01542466,0.043067121,-1.1847247,0.371516796,119
-0.683893009,-0.687501416,-1.01542466,-0.164794885,-1.1847247,0.778232815,115
-0.683893009,-0.687501416,-1.01542466,-0.164794885,-1.1847247,0.778232815,115
-1.424514935,-0.992770405,-1.045567306,0.095032623,-1.1847247,0.778232815,112
-1.803488143,-0.992770405,-1.045567306,0.095032623,-1.1847247,0.778232815,112
-2.020044262,-0.665096353,-1.045567306,-0.112829384,-1.1847247,0.778232815,110
0.453026616,-0.806528316,-1.045567306,-0.164794885,-2.177195858,-0.306343235,104
-0.268971485,-0.806528316,-1.045567306,-0.164794885,-2.177195858,-0.306343235,104
1.265112061,-0.91155205,-1.045567306,-0.008898381,-1.1847247,0.371516796,116
-1.550117484,-1.225222938,-1.045567306,-0.112829384,0.800217618,0.371516796,99
-0.683893009,-1.505286231,-1.045567306,-0.253136238,0.800217618,0.371516796,99
-1.424514935,-0.945159646,-1.075709953,-0.008898381,-1.1847247,0.778232815,109
-1.424514935,-0.992770405,-1.075709953,-0.008898381,-1.1847247,0.778232815,109
-1.424514935,-0.945159646,-1.075709953,-0.008898381,-1.1847247,0.778232815,109
-1.803488143,-0.945159646,-1.075709953,-0.008898381,-1.1847247,0.778232815,109
-1.803488143,-0.992770405,-1.075709953,-0.008898381,-1.1847247,0.778232815,109
-1.803488143,-0.992770405,-1.075709953,-0.008898381,-1.1847247,0.778232815,109
-1.803488143,-0.945159646,-1.075709953,-0.008898381,-1.1847247,0.778232815,109
-2.020044262,-0.665096353,-1.075709953,-0.008898381,-1.1847247,0.778232815,108
-2.020044262,-0.665096353,-1.075709953,-0.008898381,-1.1847247,0.778232815,108
-1.333561365,-0.856939708,-1.075709953,-0.008898381,-1.1847247,0.778232815,110
-1.550117484,-0.856939708,-1.075709953,-0.060863882,-1.1847247,0.778232815,105
-0.683893009,-0.687501416,-1.075709953,-0.164794885,-1.1847247,0.778232815,110
-0.683893009,-0.992770405,-1.075709953,-0.008898381,-1.1847247,1.049376828,110
-1.424514935,-0.992770405,-1.105852599,-0.008898381,-1.1847247,0.778232815,107
-1.803488143,-0.992770405,-1.105852599,-0.008898381,-1.1847247,0.778232815,107
-2.020044262,-0.945159646,-1.105852599,-0.216760387,-1.1847247,0.778232815,106
-0.250780771,-0.945159646,-1.105852599,-0.050470782,-1.1847247,0.371516796,109
-0.683893009,-0.992770405,-1.105852599,-0.268725889,-1.1847247,0.778232815,109
-0.683893009,-0.38503306,-1.135995245,-0.164794885,-2.177195858,-0.306343235,92
-2.578759049,-0.38503306,-1.135995245,0.095032623,-2.177195858,-0.306343235,92
-1.766673603,-0.856939708,-1.135995245,-0.060863882,-1.1847247,0.778232815,104
-1.983229722,-0.856939708,-1.135995245,-3.747140667,-1.1847247,0.778232815,104
-2.199785841,-0.856939708,-1.135995245,-0.060863882,-1.1847247,0.778232815,104
-2.41634196,-0.856939708,-1.135995245,-0.060863882,-1.1847247,0.778232815,104
-1.424514935,-0.945159646,-1.166137892,-0.008898381,-1.1847247,0.778232815,103
-1.803488143,-0.945159646,-1.166137892,-0.008898381,-1.1847247,0.778232815,103
-0.683893009,-0.38503306,-1.166137892,-0.164794885,-2.177195858,-0.306343235,89
-0.683893009,-0.38503306,-1.166137892,-0.164794885,-2.177195858,-0.306343235,89
-2.578759049,-0.38503306,-1.166137892,-0.060863882,-2.177195858,-0.306343235,91
-1.424514935,-0.945159646,-1.196280538,-0.008898381,-1.1847247,0.778232815,99
-1.803488143,-0.945159646,-1.196280538,-0.008898381,-1.1847247,0.778232815,99
-1.424514935,-0.38503306,-1.256565831,-0.060863882,-2.177195858,-0.306343235,84
-2.578759049,-0.38503306,-1.256565831,0.095032623,-2.177195858,-0.306343235,82
-2.578759049,-0.38503306,-1.256565831,0.095032623,-2.177195858,-0.306343235,83
-2.578759049,-0.38503306,-1.256565831,0.095032623,-2.177195858,-0.306343235,83
-1.803488143,-0.38503306,-1.256565831,-0.060863882,-2.177195858,-0.306343235,84
-2.020044262,-0.38503306,-1.256565831,-0.060863882,-2.177195858,-0.306343235,82
-2.020044262,-0.945159646,-1.286708477,-0.216760387,-1.1847247,0.778232815,92
-2.578759049,-0.38503306,-1.286708477,0.095032623,-2.177195858,-0.306343235,81
-2.020044262,-0.38503306,-1.286708477,0.095032623,-2.177195858,-0.306343235,81
